Time,Fear_IBI,Happy_IBI,Fear_HF,Happy_HF,Fear_LF,Happy_LF
138,0.403375555942626,11.6412771564315,-0.0933390610165279,0.0403827263500208,-0.380137466540957,-0.330685769631066
139,-17.6389496699418,9.20755187388215,-0.129510158632537,0.0516615165688302,-0.630007975087991,-0.246190050578088
140,-5.73633897998368,12.0881122122667,-0.146212400184168,0.0155458145571679,-0.499445921506084,-0.301689307221949
141,1.23795572776801,-1.47403786818965,-0.163063655695167,-0.0155538655015623,-0.489147904288597,-0.330276860595121
142,3.13906269878893,-4.55322230699526,-0.0922828548195163,0.0533444640174345,-0.280118177603242,-0.111555468597346
143,-9.83850696651878,-3.13435028228375,-0.174150457846571,0.0423057960107259,-0.1168469359891,-0.259972818308359
144,-24.8449751989031,-10.3653699482412,-0.140194626779026,0.0770594556002157,-0.29211997937439,-0.301099523340045
145,-29.2839965292192,-5.18783309157927,-0.163572685028103,0.00846887383715239,-0.247939337781416,-0.236483682806239
146,-32.0235479278718,8.0964027439185,-0.128017633961927,0.0939134604599925,-0.153997566016046,-0.33935359893636
147,-32.9882627950356,-0.225345573124021,-0.153919820034162,0.0828921167286189,-0.26294733922585,-0.440660060784664
148,-27.6424053083112,3.38047800262821,-0.141694363848078,0.134674541682079,-0.415188590853762,-0.246989040363292
149,-20.6814624369476,22.575835120444,-0.113538352662208,0.123187257717896,-0.338992844397909,-0.184200590881935
150,-5.61712438504055,10.7822173689047,-0.0658995427036332,0.110793984427986,-0.53862665425494,-0.282433449885634
151,10.6870103484818,1.70721845673782,-0.0111095293842516,0.146311178987639,-0.374916026669619,-0.29949340710017
152,-9.19895076373507,22.720093956391,-0.158351857678606,0.115624089376041,-0.197319860259733,-0.15348953659391
153,-26.3306798528181,24.0726047288853,-0.1537282666937,0.0420742870212935,-0.282364305961344,-0.202062912356553
154,-38.7179624020326,12.0475885294496,-0.165826142189646,0.0947753076634444,-0.360985156015503,-0.252327129753779
155,-33.7111362387665,3.6910870277195,-0.188719839991657,0.0191570627866096,-0.453906871385626,-0.219870115123205
156,-26.8220211784581,-11.502259201532,-0.251085768925929,0.0134059473243824,-0.399153088466629,-0.194850076998862
157,-12.0171008341502,-10.3241715239681,-0.162348186777443,0.0628813877025887,-0.51556636190793,-0.18800368727177
158,-20.0429311248284,-14.8294498118833,-0.133739253794261,0.0562507364599864,-0.500016415358778,-0.146610379957661
159,-23.0749759246632,-16.801737113406,-0.12301068918123,0.00957695761830869,-0.389481277216397,-0.0958843635120626
160,1.99185151336438,-1.80869599312148,-0.127316022699469,0.0605589126662508,-0.323272958357464,-0.12101144558622
161,0.314623518803374,1.03384677981283,-0.0792944369492038,0.119611274995865,-0.224312835589143,-0.0524856511560841
162,-28.5064921900613,4.73215473823683,-0.190234540848347,0.0280179737394921,-0.19259095105053,-0.0373086793609853
163,-38.1928109119652,13.7453168692375,-0.137297214348305,0.0787680839579696,-0.199823410524325,-0.106586785715957
164,-26.0175027461005,18.995427831336,-0.116535625620146,0.0599801819254883,-0.13698427004918,-0.0333629500703332
165,-40.5822464009591,3.53371124449837,-0.102734665143853,0.0917578173525971,-0.0855630189850827,-0.170442841687645
166,-41.1728856715162,3.13856314734245,-0.18091116164804,0.0371090594176805,-0.159335672025885,-0.196391564453749
167,-56.3947711536903,-6.21795805208798,-0.114523481916889,-0.00681319922900764,0.0744692037482929,0.0611031820481378
168,-73.5925311334044,7.85791309742497,-0.213355918943643,0.00206405913205645,0.224960801916038,0.159507176482101
169,-63.5964867900048,34.399404156906,-0.230914015585875,0.118394657297546,0.24308249765992,0.144424759674838
170,-41.3925720945062,33.6621000740549,-0.0826344517630623,0.0729152711954347,0.215604021458814,0.0980700944711526
171,-25.9582757010343,25.933247417432,-0.126286369241203,0.228275680236612,0.203204278489798,0.0442671090506556
172,-0.909494502960918,38.18544684792,-0.0331944973275963,0.144916772457553,0.020664908086101,0.240508115358445
173,0.0833655437164094,49.0895664951479,-0.0792456052287144,0.233205698636752,-0.0661727707207651,0.107328822358285
174,-6.72639613223205,32.854709250576,-0.0428540348869496,0.195274208367923,-0.133708911526067,-0.0831770049064555
175,-10.9065841755942,24.6655139377391,-0.133373915294311,0.217056792727431,-0.415924341921809,-0.258924976206879
176,-23.5416300092299,26.2130569650541,-0.192230035500938,0.034504747999063,-0.66827716243844,-0.631350468633559
