Time,Fear_Falpha,Fear_Calpha,Fear_Palpha,Happy_Falpha,Happy_Calpha,Happy_Palpha,Neutral_Falpha,Neutral_Calpha,Neutral_Palpha,Fear_Fgamma,Fear_Cgamma,Fear_Pgamma,Happy_Fgamma,Happy_Cgamma,Happy_Pgamma,Neutral_Fgamma,Neutral_Cgamma,Neutral_Pgamma,Fear_Fdelta,Fear_Cdelta,Fear_Pdelta,Happy_Fdelta,Happy_Cdelta,Happy_Pdelta,Neutral_Fdelta,Neutral_Cdelta,Neutral_Pdelta,Fear_Ftheta,Fear_Ctheta,Fear_Ptheta,Happy_Ftheta,Happy_Ctheta,Happy_Ptheta,Neutral_Ftheta,Neutral_Ctheta,Neutral_Ptheta,Fear_Fbeta,Fear_Cbeta,Fear_Pbeta,Happy_Fbeta,Happy_Cbeta,Happy_Pbeta,Neutral_Fbeta,Neutral_Cbeta,Neutral_Pbeta
33,-0.0317952360684374,0.0498952637801845,-0.0921873750480096,0.123023299700999,0.128671000056418,0.0858206067976444,2.55765048224441,2.2331162368748,2.39198723113502,-0.152669635029973,-0.0681789497831984,-0.0875629564481145,-0.0612311169595991,-0.0119262041749238,0.0159807151627629,0.32780718944347,-0.442962012101714,-0.129426860234525,-0.328566728257225,-0.241144530049724,-0.290434815458569,0.0872837085145644,0.069260853751554,0.00940581739409614,3.86912138651552,3.20532613954692,3.82691413458072,-0.222851244737508,-0.114263355775679,-0.241526707053033,0.176530531371228,0.114397822455844,0.147583002925557,2.80624036579703,2.23335374051732,2.67021933884654,-0.0937152549908743,-0.0266061850577754,-0.102048368987653,-0.0203355501559446,-0.0287129508196078,0.0155125485095668,2.18317491151445,1.66436389088989,1.97371187936085
34,0.060272500899426,0.110987841810864,0.0651222648920478,0.0466341302884489,0.0862727820234809,-0.0487503497247163,2.57825892926839,2.26763252703068,2.51306883589616,-0.111770031426082,-0.0379374585230689,-0.0757087207360223,-0.232724053187733,-0.072908221939338,-0.0575231292798723,0.37336795274444,-0.377790523369158,-0.1014813152391,-0.259270497076268,-0.142594360458613,-0.161886181418479,-0.188406968440201,-0.106434315611047,-0.253314473450061,3.91319313461781,3.29321845525998,3.93128114851338,-0.101366112090598,-0.030378115093864,-0.0482923939540158,-0.0819937354086145,-0.0195710432720629,-0.0901964514161366,2.81887972296223,2.31588097178841,2.78070631250692,-0.0957154520813438,-0.0423568841174403,-0.0765652202208057,-0.121898394464344,-0.0852270809307995,-0.0713369375588844,2.19461778207167,1.66612690455076,2.00879903230796
35,0.104717435851204,0.119370399662895,0.0194434848743237,0.0749078070589521,0.095332907499624,-0.0282148681378591,2.59249208239371,2.34259423124386,2.52318955328054,-0.157735024687731,-0.0393716575098076,-0.0712093655719427,-0.202081424360024,-0.0882348504808335,-0.0611483636913225,0.392668535362553,-0.363431998855283,-0.0816734348120815,-0.409344666404285,-0.243977270682463,-0.29391160545728,-0.188785204958425,-0.158324935927048,-0.232056264719012,3.99478473419925,3.32202659462993,3.97479880039474,-0.0991511996572933,-0.0259514853671896,-0.0801877432372829,0.0309310869868124,0.0316683976416035,-0.0041184657337142,2.78932214685002,2.30574944706952,2.73957365257074,-0.109206509691805,-0.0374803686816963,-0.103315473200543,-0.123228912803909,-0.0613553003359747,-0.0480471485472936,2.1948810551027,1.65629747946124,1.99097215708226
36,0.121377672767914,0.0860310437518058,0.0754484379036428,0.0441933661489104,0.0593222054823989,0.0385676381126757,2.60737228115691,2.39472735473524,2.5670814051367,0.0298321165455386,0.0324828138984571,0.0438734129897272,-0.167136089357594,-0.0860371038638083,-0.0675515373552146,0.288967378579174,-0.423589811426319,-0.128433754747047,-0.140643727813928,-0.0442941373529796,0.0418860673083725,-0.151444616329519,-0.167154538982945,-0.179116509891851,3.85852880135909,3.19358976100807,3.88427408907466,0.107965813849062,0.0622178161852744,0.165196107441724,-0.0182403784529294,-0.0222369347986652,-0.0118130487039222,2.63487427442574,2.20888329041121,2.60562860725544,0.00976484544804335,-0.0474613239170453,-0.0176162424233178,-0.0506829212090927,-0.000943955023685767,0.0243420455972489,2.18016287805373,1.67406055400403,1.96869951094578
37,0.00247943314212968,-0.0176313206736051,-0.0255731786056265,0.0189149148348384,0.0738488082283885,-0.0445970610592197,2.49516485560563,2.32409140995576,2.50195077079763,0.021739794744783,0.0472996423101827,0.0321875471505998,-0.140396650955756,-0.034597249921365,-0.0601188417642307,0.288725254340386,-0.415789227458733,-0.158190300063724,-0.218496298050839,-0.137602623859451,-0.0535955989975261,-0.223324362221567,-0.207194718481268,-0.229621064204207,3.78836185513534,3.20647659400137,3.86535730061638,-0.158739102229444,-0.100856698442657,-0.0158770972643357,-0.0638633754850959,-0.0590307591005304,-0.10511052228364,2.66898394520327,2.23698303309704,2.65299276099305,-0.0153623253081608,-0.0410993694335128,-0.0316342059527511,-0.0754686687370814,-0.0494817475562655,-0.0652101252588279,2.20611865015569,1.6799413200909,1.97758031874277
38,-0.00909000275992131,-0.0181098319163597,-0.0883166827564202,0.0531522635521725,0.109325391449428,0.00417826324752376,2.68608256734939,2.46908812346491,2.62212457003825,0.0714897081004617,0.0651425650898966,0.0393255085966838,-0.222744324055892,-0.116223064750907,-0.107778917952472,0.319778035541842,-0.400297593049502,-0.134802111808461,-0.21051227882244,-0.139163930188077,-0.110086130509794,-0.193835856626225,-0.12730627702071,-0.0834683426188777,4.00285526144447,3.40049679333823,4.1508129077573,-0.098027345162741,-0.118917531648301,-0.0594672727002048,0.00462379531826967,0.0385216318825477,0.0851261773046599,2.84527078866896,2.39220232928211,2.8039245281585,0.0131208878907492,0.000490100469103218,-0.0249011366967511,-0.0473079424146556,-0.0225371517122893,-0.00278566802955715,2.25818808132012,1.71551941258674,2.01498237372735
39,-0.074760935242423,-0.0844113243128968,-0.132816032259186,-0.0594358318395241,0.0499200459491161,-0.0736681819570809,2.60737773358841,2.35828965591319,2.50161777593959,0.427007231991791,0.226129785073806,0.232254466638729,-0.213584949660963,-0.104757243901899,-0.104963217919025,0.291381234145787,-0.399793979218063,-0.141573729862448,-0.232129923914386,-0.13877417882304,-0.118658595027252,-0.192304758582228,-0.133050481964219,-0.122062176354649,3.88695770215614,3.22128388316088,3.85974201366817,-0.120856576797133,-0.12870812097139,-0.10330394949003,-0.135156480862689,-0.0211399591803264,-0.0923601780629563,2.70771490238611,2.18171637973277,2.58791716120036,0.0449975639995755,-0.0326992944233211,-0.0439426911416027,-0.110946922643107,-0.0424997994845215,-0.0355807784338264,2.16951789376851,1.68784060316513,1.911911104289
40,-0.0772460330513656,-0.0707388110619439,-0.171840462647251,-0.0207008677813322,-0.000395627957842526,-0.00706464662115385,2.47626921495994,2.29359217342594,2.47757267950546,0.0935576168813038,0.0455807198370693,0.0639875960643207,-0.15301239769299,-0.0337532581228038,-0.0200938606310611,0.468795789593407,-0.342020343827996,-0.00965413237290099,-0.39679097221643,-0.314982028005196,-0.286278983487955,-0.291618241310386,-0.10944460977773,-0.170555786747194,3.88542908878354,3.25271838758181,3.87502725994757,-0.237767865101489,-0.161625629964661,-0.20267240023546,-0.142987765447984,0.0341664903275498,0.0444465450798037,2.69589400606777,2.18650412613221,2.64038194359822,-0.0190725995160099,-0.0256797859726143,-0.074995293527591,-0.0764690055168025,-0.0213169968067835,-0.00310675979707542,2.22193022240009,1.67873778706764,2.02887682307937
41,-0.0610228974547218,-0.0762248593369811,-0.146752843335641,0.0826943093771226,0.0837399746175287,-0.00278832365867844,2.46725348052251,2.25464157735671,2.43311667883176,-0.017637192570612,0.0273540904487364,0.0365730855131946,-0.164085072804543,-0.0470855212363335,-0.0802830633007899,0.450017202821749,-0.347136393733615,-0.0405051845032958,-0.266576363912387,-0.21367221065993,-0.198821184002679,-0.403953151128263,-0.258917270537536,-0.362168609607892,4.02701483305431,3.3177461304644,4.0120606512869,-0.199311801923938,-0.158156143985316,-0.169545887767508,-0.16028541279806,-0.0178057324053111,-0.0940463099762926,2.65990645522506,2.20008205203738,2.65223348977284,-0.0380151942778492,-0.0756601736555609,-0.096261661372908,-0.116185447680609,-0.0613136700514879,-0.0765120908060135,2.19876632311176,1.66122344349854,1.99460283673275
42,0.0177509774462733,0.0533699719004024,-0.0545035746546368,0.0732193162302683,0.0438613191096228,0.0133344451391465,2.55268563320017,2.34373102210002,2.51189595131839,-0.0945434533255067,-0.0101357535570344,-0.0219232761463658,-0.10142322988957,-0.0566153180980579,-0.0830957879983309,0.386004068311597,-0.342003341839007,-0.0517907704865469,-0.135508838594696,-0.138941269800417,-0.122887337049852,-0.113200182406333,-0.0380769055056025,-0.0343521456312451,3.97594714290958,3.28685525207282,4.04696444770838,-0.132795325905439,-0.123067975109281,-0.0811450886664235,0.121458509271584,0.0985710018833944,0.153970070269826,2.67675389228624,2.15751299950819,2.61381622353069,-0.0224087223091159,-0.0102194248554303,-0.0336154162617148,-0.0839862739679018,-0.0713864166370661,-0.0461696435256981,2.208486865524,1.71665787248134,2.01564148898169
43,0.000324640916747682,-0.0277850510110508,-0.0103637944443454,-0.0274376795490301,-0.0282388471022572,-0.0664399220949634,2.60988434154431,2.42515774300336,2.52713406680854,0.0535497916068059,0.043721326112121,0.0698245805274246,-0.102922899580696,-0.0511048436620606,-0.0757345145766807,0.391507828386137,-0.288487817292497,-0.0481715532689914,-0.0238123980886732,-0.0340250672381051,-0.0157925868789573,-0.14304797616939,-0.121581980675765,-0.130019478529595,3.94920869680339,3.35569719436885,4.03370653666617,0.0325342339737938,0.0229521228621662,0.0668697738495253,-0.0610186382482632,0.00750759204505186,-0.0618108658835904,2.64685188990876,2.23722587096869,2.62657816760825,0.029365400218188,-0.00477388600752656,0.0267123032530462,-0.081147385891783,-0.05383221317791,-0.0496048150424463,2.2530384822759,1.77318573601118,2.0534614562219
44,-0.00820559899883237,0.0490320957705826,0.00617140264056272,0.0570995679370124,0.0495486577441852,-0.0130118781925137,2.62541286850806,2.40007768545569,2.46926565802432,-0.0531332219647648,0.0250122416822623,0.0371614559066187,-0.231379878850594,-0.126262876748269,-0.108728507731427,0.361083809053429,-0.374916250611118,-0.0910978294154837,-0.00398855970547398,-0.00796057813181843,0.00156541580440101,-0.0807790226486875,-0.0788307139980007,-0.140666880501845,4.10617186963065,3.43553839514338,4.0316601111561,-0.131883392777105,0.0177772074893416,-0.0101047171632506,0.012359945069652,0.010640184082155,0.0515735820546047,2.83270556160298,2.28424904658739,2.72747720503594,0.0101083454667383,0.0327720507080634,0.0516217310599902,-0.0896502255821928,-0.0663083530264731,-0.0673963233896662,2.24729003556677,1.73318655496586,2.02906629796276
45,0.0185328133092866,-0.0299101953349007,-0.0738169811469424,0.0439558623923703,0.0284273584980627,-0.0196021614767683,2.63265841200161,2.43071521041857,2.45981488579351,-0.125973345566457,-0.0449688098094164,-0.0556707981719164,-0.144402590493396,-0.0678575522930947,-0.0599888573012226,0.36299992992322,-0.364240767984145,-0.0970113130468503,-0.187807663136571,-0.109872652820304,-0.233817032758629,-0.25074809580436,-0.196004546130078,-0.23006778946177,4.03345209275821,3.34324080398691,3.83780538271288,-0.0277444986149219,0.0139830282748795,-0.0804191066902343,-0.0829693590171986,-0.103571224711212,-0.129113146721984,2.81147732281848,2.27719424198591,2.64670997899698,-0.063276016640456,-0.00777798490427726,-0.017269452001808,-0.0801052634358535,-0.0639494281345046,-0.0604801897494757,2.24005389633395,1.72176662236543,2.00498597178727
46,-0.00778002010937336,-0.059125521984107,-0.0132277030697316,0.150570460358484,0.213930973247429,0.117481163795385,2.59025404326112,2.36114257020678,2.4433894090216,-0.126997925604583,-0.0150947257838821,0.0124669401623759,0.0231231433747905,-0.0082274932195121,0.00569288316771995,0.333356893824962,-0.38800621367661,-0.122627126910299,0.188738869274005,0.129866262349802,0.138367429879641,-0.0196374944066448,-0.027002931014568,-0.144191107600745,4.04180907584344,3.32095413376,3.87503424551052,0.00290537740897343,-0.000614345091067735,-0.00284815286286241,0.0552785880447823,0.0703343008545781,0.119002795721872,2.84143459730311,2.29689702214392,2.67362273598391,-0.0539744703031183,-0.015305216465645,0.0085367605679126,0.0402661043076087,0.0171999039933444,0.0304264543479661,2.23063758917839,1.71186229746857,2.01487186329551
47,-0.0829826397185871,-0.0506999951645021,-0.122591018879871,0.161187388539909,0.202325004608862,0.0792662687461424,2.56081354730734,2.32628336131168,2.42227431596203,-0.145712628590292,-0.0454744696353448,-0.0187231232585738,-0.0819029657011676,-0.00901362785556527,-0.00931766856555824,0.337514836694164,-0.32452662335418,-0.0858970385407892,-0.23607884510315,-0.0483580582725885,-0.192947734578528,0.0148286972945061,-0.0162609049070828,-0.139348014731139,3.99864040665216,3.32365375675722,3.91812338275282,-0.146863063041844,-0.0498477545299131,-0.114495497343877,0.106747048005588,0.0946832631259475,0.0694636271523437,2.66159192041779,2.1677264231387,2.57371361824572,-0.0739788946559275,-0.0104379419951048,-0.0698296314663122,0.00561611821848257,0.0299222716112918,0.00626454487672844,2.19084311066313,1.69673377568615,1.98613622219872
48,0.0224092932252037,0.0342494690657346,0.0301192456855337,0.157055644272791,0.181630509704008,0.102975622258642,2.55546313256708,2.33754310551598,2.50179201951458,0.0527794038331465,0.0966942219527741,0.0679620260008909,0.00581672896414467,0.03554403372659,0.0356200800602554,0.304662241898792,-0.383788452693147,-0.0921093813038082,0.0519654040503353,0.0559141460950806,-0.0679569301270094,-0.117978118273599,-0.0857848786873406,-0.151091271801633,4.1219531220438,3.39069382512687,3.95454798659418,-0.041485959860527,0.00508892847825076,-0.0165058997330767,0.0131370795409987,0.03380767851518,0.0661322163257651,2.69852639730966,2.20367264150821,2.61950563232495,0.0378419201286867,0.0385855868887048,0.0577626912966951,0.0368784091866647,0.038860717161961,0.0334480952771432,2.19484360103521,1.69745898298217,2.02970407080329
49,-0.0211966786471588,0.0197307089390424,-0.0790726362859422,0.0755098703415348,0.11404578042747,0.00351633287333879,2.51995756388644,2.23903871236179,2.40260070055393,0.0605842298281611,0.132379471460024,0.0847346391979542,0.00720214478081012,0.000975640438350016,-0.0152637515082263,0.304228762541423,-0.35217219205416,-0.093376851055366,-0.087301681416858,-0.0925430565628192,-0.2117550502798,-0.188875732039482,-0.147310498962268,-0.229899245813643,4.04987005826329,3.34148114933247,3.95941744074345,-0.0806417058681858,-0.0717635321507746,-0.160016184505175,-0.142515026127144,-0.0724810636674221,-0.102727173616483,2.74576372391664,2.23670021741336,2.62625638341879,0.00919574769298809,0.0454081704085864,0.00746314684853202,0.0153276269055821,0.0041554432336666,-0.0223069038531359,2.19255377987023,1.7111042234619,2.02952425398096
50,0.000240728119321044,0.00739467079813325,-0.0945152437335455,0.170724910199408,0.208989594448578,0.0859508433265908,2.50854444385103,2.26455378841022,2.51822067683243,0.000766946253924111,0.0699861260018899,0.0654136223633046,-0.0343911125514521,-0.0188790448681377,-0.0238709948260922,0.249745696582291,-0.425178674478706,-0.146439820598492,-0.208977542210592,-0.151951870449221,-0.172764877060245,-0.147545951318184,-0.10739233975803,-0.143488396193313,4.18052338881439,3.40917879771703,4.08682062271967,-0.120914246899007,-0.0974465936410037,-0.173315496199579,-0.0565302094583073,-0.0200351627254471,0.022656056302964,2.72662863162211,2.24530688568633,2.66600728894288,-0.0223198865175592,0.00943027610498266,0.00282343572837287,0.00989066668965646,0.0277201629878641,0.0247776960501633,2.16124912747606,1.68400743145497,2.04733493149244
51,0.00527135615096688,0.014906611247681,-0.0188340227249718,0.134188126848921,0.173431936262043,0.00732096428869346,2.49925812830937,2.23006638300822,2.47852120856659,-0.0428164667193512,0.0181101879124984,-0.00697034750576531,-0.117172526125564,-0.070034197910423,-0.0846602193508252,0.223068637660974,-0.430152495641519,-0.189532913303527,-0.0631157527817454,-0.0646475359642535,-0.06310369506339,-0.267083546425073,-0.188755322761065,-0.164688624456676,4.19012548346309,3.4410264346082,4.07155553246535,-0.0287711724909065,-0.00434318288669694,0.00964232014065605,-0.0964201880615561,-0.0374756164589322,-0.03058425289762,2.75062874655871,2.23174307818947,2.65354733970165,-0.0102262947532343,0.0133644643219574,0.0462330404483861,-0.0507944677994434,-0.00371328957719055,-0.0758506129816683,2.14524622085011,1.64269756474799,1.9936631131796
52,-0.0110568891783085,0.0174529503120027,-0.103194947451648,0.184768722888702,0.305241112622542,0.118691499659365,2.58520977728877,2.28371824977019,2.47805644765644,-0.0664466245125092,0.00587775928463844,-0.0139512628010757,-0.142446498679228,-0.0533413918145665,-0.0391413034864011,0.328465876525037,-0.360174608157653,-0.0816494945571401,-0.152331341011415,-0.0597851199010911,-0.100457750154056,-0.0784418675946516,-0.0790481681196381,-0.0784908493101302,4.17906976643988,3.47517726490689,4.12987381721433,-0.00330114990056805,0.0457954634239512,-0.00364560123239485,0.0139332485606139,0.0254557924706486,0.0477532206208295,2.81738529893718,2.31241779911464,2.71236475306185,-0.0184745874176545,-0.014046662959485,-0.048780948393605,0.0180411833340519,0.0306101373137739,0.0457330757873773,2.19427618895099,1.65506323565702,2.00071864559948
53,-0.042662468156448,-0.0343641643388247,-0.126101557035455,0.12267513709195,0.225011500313768,0.0548796589459306,2.64019178661388,2.29092297291751,2.52276341847166,-0.0618774200981227,0.00646000375092529,-0.0244519187483794,-0.0299518786544582,0.051729478811868,-0.014935832524556,0.373835679889413,-0.363080622378126,-0.0661565612603225,-0.0669760885315466,-0.0521113898178355,-0.0851410833603737,-0.136294483976985,-0.0802220995547837,-0.10306167542298,4.14817440919686,3.42204761859602,4.05734819828587,-0.106143301119957,-0.0455983544424542,-0.0166823317371111,-0.052414518462849,0.0142742825462123,0.0406630567685689,2.80843367677126,2.24086302654863,2.707312326191,-0.0900491426710897,-0.0724044990777411,-0.105526205776272,-0.00755246753622939,0.0256475176057266,-0.0411280829451302,2.19427190418496,1.67757063288939,2.0119252461116
54,0.00304969920058253,0.0127696009956374,-0.0602981226780945,0.137827626148516,0.257289655590248,0.0749843164381598,2.60783391667706,2.32048378155192,2.52212704570731,-0.0668390076768489,0.0075718581067737,-0.0106416864675036,-0.152753333142439,0.00378710327311753,-0.00267523477538115,0.421173603981197,-0.335637762362729,-0.0410291034753586,-0.0758880995803878,-0.0771524668353062,-0.100223230035425,-0.23615897362579,-0.118802436087504,-0.183565052457188,4.16757974132698,3.4400784960178,4.10005777863539,-0.0788595249108197,-0.00158354333671518,-0.0561053670610889,-0.122707310033781,-0.0537154723554353,-0.080472185800816,2.84722488317554,2.30518658588923,2.78319239268484,-0.0168575294801374,-0.0444049840063758,-0.0658853596315475,-0.00514850608083436,0.0541541243938229,0.00211612270525132,2.20667207144632,1.69588924615944,2.04250838717214
55,0.0320149976462525,0.0634128226395884,-0.0453387475571979,0.128434325324081,0.266134234732889,0.14670501864013,2.60507083498719,2.36083516072564,2.49658531034723,0.00361729254572388,0.0803130523522411,0.0700965763689552,-0.144883512105023,-0.0626446856959969,-0.0671981751353255,0.325567127772969,-0.355841758543517,-0.0771623649397197,0.13295722213974,0.0816043391414325,-0.0636763489873372,-0.0496077344062157,0.0146899761046349,0.0438189361140148,4.0575669911837,3.366349861609,4.02191828876546,0.0906009037024025,0.0127788059524193,0.0150255006666359,-0.0190107315120945,0.08047276117888,0.0992475710808795,2.7097726412297,2.25521296256366,2.65418631812087,-0.00418860459290802,-0.0177196404917065,-0.0192182807481343,0.00670967200579186,0.071032834205558,0.0565324350103035,2.18356895580828,1.69613652645298,1.98920341062425
56,-0.0641273677534161,-0.0467211525028178,-0.100983146657796,0.0475062811987281,0.127963445352543,-0.0257468504717135,2.6257130254382,2.3573061206048,2.40447819539154,-0.0656074205700071,0.0104270676997063,0.0278752455112797,-0.16498736167015,-0.0571520853305931,-0.059183377251227,0.286170121499398,-0.378830158046308,-0.0785451195018745,-0.184886524311561,-0.113251843226249,-0.138754395049489,-0.242864971380964,-0.169680308483162,-0.15381978105634,3.90608186131193,3.22954576185207,3.76149801570395,-0.124906780634121,-0.0562952221664385,-0.0315786368818352,-0.124190310847096,-0.0739654651118814,-0.086253668879591,2.66028426406001,2.2039424009785,2.4814090294947,0.000436836726161284,0.00354120544087675,0.0223225594737125,-0.0662951631416646,-0.0175148427219799,-0.0640411407738569,2.18763232166586,1.701786342534,1.99983166125959
57,0.0427666600522708,0.0649077363927099,0.00118344518796761,-0.0298017455718787,0.0411057663907429,-0.0718823692081755,2.56329920309313,2.30734768056054,2.4320682304037,-0.020303980989383,0.0147283888815719,0.0423115129218527,-0.180375986691571,-0.0829946920255742,-0.0551875999237976,0.347556057100305,-0.343202493877068,-0.0762668793423474,-0.0433510671594147,-0.0805186853590793,-0.0824455127286438,-0.203612427047202,-0.0794990524264276,-0.123485622516273,3.99621926019984,3.35822702221149,3.82705191131212,-0.0295219367661169,-0.010818245297114,-0.0237251159268506,-0.141880172104433,-0.0213127788170747,-0.0905410635766576,2.80768618972813,2.25820639916442,2.61944113195002,0.0145548276795414,0.0322253658772483,0.103686655200275,-0.0514722303029552,-0.00694727002345962,-0.0255740659643387,2.20725364293123,1.67961710255797,1.95499648028432
58,-0.040535721203642,-0.0152174315369037,-0.0191060181462522,0.0195250279562525,0.0624355462832549,0.0162870695715515,2.63750231688129,2.3805565323038,2.49920996169739,0.074344602109302,0.0914999341141343,0.0978903534924773,-0.156897097673014,-0.0477384027117459,-0.055922110214406,0.389464659915963,-0.339094290116047,-0.0610661880593906,0.0264023794201128,-0.0137313572131333,0.0221989198456888,-0.107760381795448,-0.0526585532114603,0.00369937054810399,4.16176707592211,3.41412469884117,3.99190924725781,-0.0155196130101856,0.000680917971983289,0.00867079732737265,-0.0632379663411436,-0.0115266445242202,-0.0178503902048661,2.80741174332443,2.25710602809252,2.62158316966699,0.0321135589336187,0.0076808336118672,0.063114800614702,-0.0543794190785301,0.0135312505324842,0.00767288229409624,2.20153111870659,1.71371291099398,2.03811379492082
59,-0.0242201289197348,0.0238165252774371,-0.045669400300419,-0.0789187677626609,0.00484234862749143,-0.0167822670424966,2.61916464317658,2.36853334387648,2.51622680821834,0.0635103988648957,0.0742591454895758,0.082722730702854,-0.161238438988691,-0.067267674630207,-0.0663377978318862,0.364502802352522,-0.354229079539776,-0.095863695759124,-0.107438326965808,-0.0759892281674612,-0.184990593789073,-0.0472119220409738,-0.0248286399562167,0.0348169421461912,3.9868263115488,3.32072763377616,3.91753664327953,-0.0657173718200078,-0.0201931978428222,-0.0742711906341052,-0.0428237562268931,0.0387052971081839,0.0687500748382826,2.75259775919337,2.23619716172395,2.67152746444252,0.00877334951092117,0.0136708687222263,0.0241173725496341,-0.0876223747705114,-0.0442610827765426,-0.00680806911762269,2.20471980445291,1.6896554155828,2.00866161609761
60,-0.017495417810844,0.01966830743566,-0.121000350163129,-0.0514245964978235,0.0362423137889745,-0.0788558297883135,2.57682528452704,2.35136287288137,2.49605443613346,0.0404916428194733,0.0857882630248675,0.0805212974296904,-0.140794303288123,-0.0278553584074429,-0.0265019478718344,0.381800229118986,-0.314344831941768,-0.0133730125600907,-0.168026604561869,-0.0915804037684998,-0.201883597502875,-0.339804354661835,-0.179990469220285,-0.150187608383317,3.98298138004436,3.33426673761379,3.94656261866995,-0.0615957082047029,-0.0245668747107927,-0.0792878734368198,-0.196086982095926,-0.0922648412936474,-0.104097385847825,2.74321171207262,2.22248168113782,2.6429502967444,0.0114810439003791,0.0278557583776358,-0.00030222617941028,-0.136650784175885,-0.0503220094605399,-0.108854921687441,2.2300458495795,1.70561798009838,2.06752106008169
61,0.135143999371133,0.120977430551375,0.0232486518530795,0.0351592942444444,0.142078363684423,0.0196934636843621,2.52517785240189,2.30368495623383,2.474992398036,0.0969351639150422,0.120529521491315,0.0935650013149658,-0.185042922160547,-0.0586208104015295,-0.0483401732456005,0.434923298206538,-0.314669829025217,-0.0266611297120367,-0.00708453227545101,-0.0141170993092395,-0.0867191531970419,-0.219188956714508,-0.1820978861301,-0.0906344041199656,3.99346090800078,3.37290454988343,3.96865600825803,0.0157312994234293,-0.0532094579710102,-0.115305540563246,-0.0388931970005593,0.0449552820161495,0.0114434992889432,2.7640510137064,2.23547684800597,2.71777934990935,0.036877185832197,0.047610738984702,0.0654891843604745,-0.0537991504689318,0.0110461179832462,-0.0435182836051695,2.23392877207173,1.71837847766571,2.04489060072647
62,0.00654755841188457,0.0712686244820902,-0.0328631969850908,0.147555888367736,0.147462371602865,-0.0672374739524838,2.55213816073542,2.34773175798511,2.49409762225531,0.187147891854002,0.0995973715230622,0.10784554850941,-0.190582954500796,-0.0654514881887507,-0.0790814213525139,0.338805566916615,-0.357114644176663,-0.0641810008394215,-0.00524471876879795,-0.116480185794705,-0.0497731718154524,-0.0298500041540853,-0.0389394067708786,0.0210570869037492,3.99559851174555,3.33942212283295,3.96150913998995,-0.0738672637083596,-0.0923554568986988,-0.0764780397028363,0.0768606842678373,0.0272000271568516,-0.0296819063075754,2.76515919727944,2.2210575701969,2.6602739240015,0.107793302116858,0.0834542173089971,0.0657510031430901,-0.084049651759554,-0.0595857341291533,-0.100008582739672,2.21574113576616,1.72068606742498,2.02409889165534
63,-0.0591484166027057,0.0258202404169911,-0.113517698798658,0.184721549706418,0.207500444756618,0.0187517376284955,2.53522589306447,2.37351809290677,2.52915128346076,0.0902017187453929,0.060990371059914,0.0229244057905804,-0.0562239542627068,0.0224363832658822,0.00141635730925054,0.333585914416802,-0.369664330501975,-0.0803397194055314,-0.154459836389673,-0.137574302765775,-0.165456351793404,-0.0403843187645475,-0.0390228580017155,-0.131242248424975,4.00588119033161,3.3340639197992,4.09732093631489,-0.129630682915307,-0.0386871155549901,-0.184971613555782,-0.0348072335950331,-0.0786918510135708,-0.053821529392661,2.75082198506652,2.19682493534062,2.66859323357057,0.0537613914358428,0.019355014403465,0.00210706222884525,0.00398233050092745,0.0168986509833239,0.0080751321485493,2.19966079232761,1.71788764278487,2.02736766226994
64,0.0713107282707597,0.0516592394982547,-0.00311905366108519,0.11767003205468,0.132071632432134,0.0139898835589351,2.51025029880929,2.35191957040541,2.46702008872332,0.0744922032475019,0.0362602960759207,0.0534455242566291,-0.076698551628853,0.0438221512746603,0.0409604046641682,0.280671842204493,-0.432823491873715,-0.158957382116925,-0.133201011465241,-0.123083660848115,-0.131387779424769,-0.132674058068418,-0.0989860062488561,-0.131578621909105,3.89974349672099,3.29008015115574,3.97436159519073,-0.0623898735677202,-0.00147202950764537,-0.0632940072350929,-0.167324651843948,-0.107921966185555,-0.13816741407616,2.61219572008342,2.2190576665425,2.6244010802037,0.0436041194248974,0.0128221601088107,-0.0125891764004039,-0.00177660597333136,0.0450751108348855,-0.00205744377067066,2.20138471932737,1.69152152152954,2.00719366517065
65,0.099204021055497,0.102323448776079,0.0220259724387731,0.182749887314124,0.255621891685895,0.0938995796386885,2.49008465224041,2.26140733350636,2.45023946525743,0.000814309022381746,0.00676268465075385,-0.0142546498255637,0.0205700923815148,0.0949410575097022,0.0613243384739803,0.258390439572037,-0.469094454042644,-0.194253976090942,-0.0746788801834058,-0.105587285126586,-0.144946780068698,-0.296755526008688,-0.217172120141323,-0.321343804389595,4.0456135417547,3.39223463922585,4.06787449036671,-0.0500777352866998,-0.082011718926551,-0.0971857531873323,-0.161483746867045,-0.124798874536389,-0.0756542488567703,2.80660572633588,2.29698791936874,2.74238073026546,-0.00612301318563976,-0.0131575599879582,-0.0382324836924315,0.046355935406825,0.0859374725547439,0.0445081795546342,2.18260479556807,1.67027839627616,1.97456561212671
