ID,r_HANE_alpha_Frontal_HF,r_HANE_alpha_Frontal_LF,r_HANE_alpha_Frontal_IBI,r_FENE_alpha_Frontal_HF,r_FENE_alpha_Frontal_LF,r_FENE_alpha_Frontal_IBI,r_HANE_alpha_Central_HF,r_HANE_alpha_Central_LF,r_HANE_alpha_Central_IBI,r_FENE_alpha_Central_HF,r_FENE_alpha_Central_LF,r_FENE_alpha_Central_IBI,r_HANE_alpha_Posterior_HF,r_HANE_alpha_Posterior_LF,r_HANE_alpha_Posterior_IBI,r_FENE_alpha_Posterior_HF,r_FENE_alpha_Posterior_LF,r_FENE_alpha_Posterior_IBI,r_HANE_beta_Frontal_HF,r_HANE_beta_Frontal_LF,r_HANE_beta_Frontal_IBI,r_FENE_beta_Frontal_HF,r_FENE_beta_Frontal_LF,r_FENE_beta_Frontal_IBI,r_HANE_beta_Central_HF,r_HANE_beta_Central_LF,r_HANE_beta_Central_IBI,r_FENE_beta_Central_HF,r_FENE_beta_Central_LF,r_FENE_beta_Central_IBI,r_HANE_beta_Posterior_HF,r_HANE_beta_Posterior_LF,r_HANE_beta_Posterior_IBI,r_FENE_beta_Posterior_HF,r_FENE_beta_Posterior_LF,r_FENE_beta_Posterior_IBI,r_HANE_delta_Frontal_HF,r_HANE_delta_Frontal_LF,r_HANE_delta_Frontal_IBI,r_FENE_delta_Frontal_HF,r_FENE_delta_Frontal_LF,r_FENE_delta_Frontal_IBI,r_HANE_delta_Central_HF,r_HANE_delta_Central_LF,r_HANE_delta_Central_IBI,r_FENE_delta_Central_HF,r_FENE_delta_Central_LF,r_FENE_delta_Central_IBI,r_HANE_delta_Posterior_HF,r_HANE_delta_Posterior_LF,r_HANE_delta_Posterior_IBI,r_FENE_delta_Posterior_HF,r_FENE_delta_Posterior_LF,r_FENE_delta_Posterior_IBI,r_HANE_theta_Frontal_HF,r_HANE_theta_Frontal_LF,r_HANE_theta_Frontal_IBI,r_FENE_theta_Frontal_HF,r_FENE_theta_Frontal_LF,r_FENE_theta_Frontal_IBI,r_HANE_theta_Central_HF,r_HANE_theta_Central_LF,r_HANE_theta_Central_IBI,r_FENE_theta_Central_HF,r_FENE_theta_Central_LF,r_FENE_theta_Central_IBI,r_HANE_theta_Posterior_HF,r_HANE_theta_Posterior_LF,r_HANE_theta_Posterior_IBI,r_FENE_theta_Posterior_HF,r_FENE_theta_Posterior_LF,r_FENE_theta_Posterior_IBI,r_HANE_gamma_Frontal_HF,r_HANE_gamma_Frontal_LF,r_HANE_gamma_Frontal_IBI,r_FENE_gamma_Frontal_HF,r_FENE_gamma_Frontal_LF,r_FENE_gamma_Frontal_IBI,r_HANE_gamma_Central_HF,r_HANE_gamma_Central_LF,r_HANE_gamma_Central_IBI,r_FENE_gamma_Central_HF,r_FENE_gamma_Central_LF,r_FENE_gamma_Central_IBI,r_HANE_gamma_Posterior_HF,r_HANE_gamma_Posterior_LF,r_HANE_gamma_Posterior_IBI,r_FENE_gamma_Posterior_HF,r_FENE_gamma_Posterior_LF,r_FENE_gamma_Posterior_IBI
230718015,0.119074703659678,-0.0281961855274638,0.203489230477027,0.149424300019584,0.000638643060147672,0.214391432582326,0.0787671877323194,-0.0722043271797416,0.214304291309034,0.149424300019584,0.000638643060147672,0.214391432582326,0.0787671877323194,-0.0722043271797416,0.214304291309034,-0.198920222674265,-0.161518540343128,-0.181767307351452,0.0787671877323194,-0.0722043271797416,0.214304291309034,-0.198920222674265,-0.161518540343128,-0.181767307351452,0.1189704171489,0.1608072419662,0.161992697052433,-0.198920222674265,-0.161518540343128,-0.181767307351452,0.1189704171489,0.1608072419662,0.161992697052433,-0.00295385548619318,0.110810036920106,0.0494785734638269,0.1189704171489,0.1608072419662,0.161992697052433,-0.00295385548619318,0.110810036920106,0.0494785734638269,0.0487287315853885,0.120060349993201,0.00195334286584017,0.0699872845340865,-0.0171635970257224,0.148032660045709,0.0421875914132874,-0.0309314369413967,0.155678409369962,0.27899509639625,0.0956078816225231,0.262316842429591,0.0421875914132874,-0.0309314369413967,0.155678409369962,0.27899509639625,0.0956078816225231,0.262316842429591,-0.402353233979682,-0.318669541455451,-0.295164942746441,0.27899509639625,0.0956078816225231,0.262316842429591,-0.402353233979682,-0.318669541455451,-0.295164942746441,-0.148929381655653,-0.0867813062533354,-0.13451190306158,-0.402353233979682,-0.318669541455451,-0.295164942746441,-0.148929381655653,-0.0867813062533354,-0.13451190306158,0.105388527272373,0.0679563237107233,-0.0628348834416454,-0.148929381655653,-0.0867813062533354,-0.13451190306158,0.105388527272373,0.0679563237107233,-0.0628348834416454,-0.0146003428926699,0.0882656223016028,0.070164237122794
230718016,-0.0543323793217217,-0.00101215798850771,0.179951947752352,0.00983450247671237,-0.104997213810128,0.366267036901876,-0.0784151267208387,-0.0983371134752363,-0.0199361635867055,0.00983450247671237,-0.104997213810128,0.366267036901876,-0.0784151267208387,-0.0983371134752363,-0.0199361635867055,-0.0667373536567076,-0.108553904167629,0.0634979375523215,-0.0784151267208387,-0.0983371134752363,-0.0199361635867055,-0.0667373536567076,-0.108553904167629,0.0634979375523215,0.0675437355220264,0.0794090964258249,0.244848295557157,-0.0667373536567076,-0.108553904167629,0.0634979375523215,0.0675437355220264,0.0794090964258249,0.244848295557157,0.0147449136215958,0.0557329725100594,-0.076756854658368,0.0675437355220264,0.0794090964258249,0.244848295557157,0.0147449136215958,0.0557329725100594,-0.076756854658368,0.0890777975289266,0.0339058245076969,-0.0943417450758294,-0.162234313328767,0.0702991924119117,0.050291387429842,0.0584984783914448,0.100227359257192,0.111079345574072,-0.134774127458345,0.128575487048071,-0.0306206292989566,0.0584984783914448,0.100227359257192,0.111079345574072,-0.134774127458345,0.128575487048071,-0.0306206292989566,0.109842738990278,0.171216235307122,-0.191361708274515,-0.134774127458345,0.128575487048071,-0.0306206292989566,0.109842738990278,0.171216235307122,-0.191361708274515,0.150216367829789,0.200234305210619,-0.0528732952060397,0.109842738990278,0.171216235307122,-0.191361708274515,0.150216367829789,0.200234305210619,-0.0528732952060397,-0.0376362162084662,0.0980697953662234,-0.0618702812098983,0.150216367829789,0.200234305210619,-0.0528732952060397,-0.0376362162084662,0.0980697953662234,-0.0618702812098983,-0.102250392134531,0.0950137046006233,-0.117789528018156
230719017,-0.0165627579088333,-0.0886336395246614,0.126548404746528,0.218180405575148,0.0975361215376756,0.266081386305924,0.161988988544891,0.179043923342548,0.0322801690821297,0.218180405575148,0.0975361215376756,0.266081386305924,0.161988988544891,0.179043923342548,0.0322801690821297,-0.111274640172602,-0.114019018776927,-0.153246117051111,0.161988988544891,0.179043923342548,0.0322801690821297,-0.111274640172602,-0.114019018776927,-0.153246117051111,0.147311645905916,0.0343003548819593,-0.0363314073372885,-0.111274640172602,-0.114019018776927,-0.153246117051111,0.147311645905916,0.0343003548819593,-0.0363314073372885,0.166019453835331,0.0613174321816807,-0.0180609813306195,0.147311645905916,0.0343003548819593,-0.0363314073372885,0.166019453835331,0.0613174321816807,-0.0180609813306195,0.0622751372821298,0.0323941723035939,0.0253427069322376,0.172047984387495,0.0786355887651558,0.108479572495548,0.129398806123579,0.0920308880394443,0.0332130098568489,-0.00918825305795975,-0.0779241828307245,0.00672110736551825,0.129398806123579,0.0920308880394443,0.0332130098568489,-0.00918825305795975,-0.0779241828307245,0.00672110736551825,0.0802358355562995,0.0481348069443216,0.0495387653723001,-0.00918825305795975,-0.0779241828307245,0.00672110736551825,0.0802358355562995,0.0481348069443216,0.0495387653723001,0.15115067519092,0.0716533990675435,0.102312982761646,0.0802358355562995,0.0481348069443216,0.0495387653723001,0.15115067519092,0.0716533990675435,0.102312982761646,-0.0885973300558301,-0.0935251696447196,-0.0382625908580376,0.15115067519092,0.0716533990675435,0.102312982761646,-0.0885973300558301,-0.0935251696447196,-0.0382625908580376,0.00197877584431968,0.050274391342184,0.0391706478117041
230719018,-0.0908891171282152,-0.193700969083402,-0.0398106360102744,-0.150664955749941,-0.163934517594952,0.0631688425972721,-0.0455784274576642,-0.134155470892087,0.0329924133612939,-0.150664955749941,-0.163934517594952,0.0631688425972721,-0.0455784274576642,-0.134155470892087,0.0329924133612939,0.192184202889155,0.233035010233716,0.175243258117394,-0.0455784274576642,-0.134155470892087,0.0329924133612939,0.192184202889155,0.233035010233716,0.175243258117394,0.257856106859975,0.18475639747443,0.20881978517936,0.192184202889155,0.233035010233716,0.175243258117394,0.257856106859975,0.18475639747443,0.20881978517936,0.171721261739146,0.234924643395722,0.161113581589394,0.257856106859975,0.18475639747443,0.20881978517936,0.171721261739146,0.234924643395722,0.161113581589394,-0.0779961888657399,0.0781802733039273,0.0299897131622714,0.0899548336614826,0.153712416414229,0.0691017011342098,-0.0872655629198692,0.0597124795586172,-0.0414621198727692,-0.0478467794546738,0.223478718767314,0.0153485153151426,-0.0872655629198692,0.0597124795586172,-0.0414621198727692,-0.0478467794546738,0.223478718767314,0.0153485153151426,0.0880528026487413,0.124490692588026,0.109015590831212,-0.0478467794546738,0.223478718767314,0.0153485153151426,0.0880528026487413,0.124490692588026,0.109015590831212,0.276676637071473,0.304923596203964,0.152508253373081,0.0880528026487413,0.124490692588026,0.109015590831212,0.276676637071473,0.304923596203964,0.152508253373081,0.0318129092092776,0.149706118379538,0.0716858427584712,0.276676637071473,0.304923596203964,0.152508253373081,0.0318129092092776,0.149706118379538,0.0716858427584712,-0.137557307045651,-0.0684162044897029,-0.0809156012280283
230719019,0.0086061675532933,-0.123696570977963,-0.125367135697144,0.0239410854566566,-0.089574708579915,-0.183315769377081,0.0100559219330157,-0.0393606215085139,-0.0795513203916987,0.0239410854566566,-0.089574708579915,-0.183315769377081,0.0100559219330157,-0.0393606215085139,-0.0795513203916987,0.0565294593019872,-0.0144685720496373,-0.264357597625563,0.0100559219330157,-0.0393606215085139,-0.0795513203916987,0.0565294593019872,-0.0144685720496373,-0.264357597625563,0.0154592789739111,0.139307218832166,-0.0519129055361387,0.0565294593019872,-0.0144685720496373,-0.264357597625563,0.0154592789739111,0.139307218832166,-0.0519129055361387,-0.0154762102454367,0.0684793154132307,-0.14314659383097,0.0154592789739111,0.139307218832166,-0.0519129055361387,-0.0154762102454367,0.0684793154132307,-0.14314659383097,0.0327846242794633,0.184397297681644,-0.0864191649018863,-0.175391413177242,-0.0305759507005434,-0.138481083473126,-0.305170231716464,-0.127684705784312,-0.0236330086949543,-0.144594837035733,-0.0885507886302626,-0.072961353564557,-0.305170231716464,-0.127684705784312,-0.0236330086949543,-0.144594837035733,-0.0885507886302626,-0.072961353564557,-0.057145293190237,0.00210434067238644,-0.0559808150037843,-0.144594837035733,-0.0885507886302626,-0.072961353564557,-0.057145293190237,0.00210434067238644,-0.0559808150037843,-0.139347082865162,-0.168614802296417,0.013802668394804,-0.057145293190237,0.00210434067238644,-0.0559808150037843,-0.139347082865162,-0.168614802296417,0.013802668394804,-0.142169936296202,-0.105483032654007,0.0594543412544622,-0.139347082865162,-0.168614802296417,0.013802668394804,-0.142169936296202,-0.105483032654007,0.0594543412544622,0.0755921134489872,0.129488829160044,-0.0397379027201061
230720020,0.00614594969879643,0.109519977141725,-0.0170831863896729,0.060531148729756,0.0395990564432134,-0.0149385780908286,0.0866620465811887,-0.0128187607349722,0.115828069990649,0.060531148729756,0.0395990564432134,-0.0149385780908286,0.0866620465811887,-0.0128187607349722,0.115828069990649,-0.0232337713846839,0.00128012823297853,-0.0571139176266286,0.0866620465811887,-0.0128187607349722,0.115828069990649,-0.0232337713846839,0.00128012823297853,-0.0571139176266286,0.0616765908364773,0.046465079369122,0.0381709881964008,-0.0232337713846839,0.00128012823297853,-0.0571139176266286,0.0616765908364773,0.046465079369122,0.0381709881964008,0.0501215042176886,-0.0763515265528093,0.0927884617654823,0.0616765908364773,0.046465079369122,0.0381709881964008,0.0501215042176886,-0.0763515265528093,0.0927884617654823,0.0746764058345703,-0.0941482660978312,0.156178776039102,-0.0313531981641053,-0.072816847834506,-0.0675904221293997,-0.0143022586484782,-0.147691160465792,0.00518726748498958,-0.0853135487172245,-0.0713999782676949,-0.0029497141101835,-0.0143022586484782,-0.147691160465792,0.00518726748498958,-0.0853135487172245,-0.0713999782676949,-0.0029497141101835,0.0520899844858636,-0.00681731457795146,0.0752145709048148,-0.0853135487172245,-0.0713999782676949,-0.0029497141101835,0.0520899844858636,-0.00681731457795146,0.0752145709048148,0.0577409393578689,0.172393527859501,0.109237710251215,0.0520899844858636,-0.00681731457795146,0.0752145709048148,0.0577409393578689,0.172393527859501,0.109237710251215,-0.0952766069979042,0.0185735478021161,0.00502908114470788,0.0577409393578689,0.172393527859501,0.109237710251215,-0.0952766069979042,0.0185735478021161,0.00502908114470788,0.0283611380917026,0.0250496696192787,-0.0144175085072468
230720021,-0.0680405422190605,-0.0620852444871995,0.0823384144105552,-0.0372517684032378,-0.104521487261897,0.176585850047106,0.0158519801087702,-0.104645381888089,0.0760793439317997,-0.0372517684032378,-0.104521487261897,0.176585850047106,0.0158519801087702,-0.104645381888089,0.0760793439317997,0.053406437117185,0.0446545819798517,0.00335850324021781,0.0158519801087702,-0.104645381888089,0.0760793439317997,0.053406437117185,0.0446545819798517,0.00335850324021781,0.0781510684712302,-0.00482682781724021,0.0830777118746182,0.053406437117185,0.0446545819798517,0.00335850324021781,0.0781510684712302,-0.00482682781724021,0.0830777118746182,0.0950280099852998,0.0425972920318044,-0.0553897429249539,0.0781510684712302,-0.00482682781724021,0.0830777118746182,0.0950280099852998,0.0425972920318044,-0.0553897429249539,-0.00301973578987783,0.0550072112711544,-0.00445187985770509,-0.114617684214674,-0.0681457404707711,0.00923824524039181,-0.00722562831649634,0.0864989197341857,0.0705759322560763,-0.0303141214573074,-0.076652162552308,0.0932193402249738,-0.00722562831649634,0.0864989197341857,0.0705759322560763,-0.0303141214573074,-0.076652162552308,0.0932193402249738,-0.0882778819708572,0.0488081889912533,-0.0172633859621766,-0.0303141214573074,-0.076652162552308,0.0932193402249738,-0.0882778819708572,0.0488081889912533,-0.0172633859621766,-0.0383160192821025,0.0574700322855966,0.0467181487757367,-0.0882778819708572,0.0488081889912533,-0.0172633859621766,-0.0383160192821025,0.0574700322855966,0.0467181487757367,-0.0922472876575217,0.082196665197216,-0.0080572388852944,-0.0383160192821025,0.0574700322855966,0.0467181487757367,-0.0922472876575217,0.082196665197216,-0.0080572388852944,0.0458879758540543,0.149119938738003,-0.044888544836973
230721022,-0.22567564772746,-0.0852909596833417,0.38428054779216,-0.261761282995471,-0.20931535111575,0.626163699424911,-0.209009813440837,-0.039815875363564,0.303452960336909,-0.261761282995471,-0.20931535111575,0.626163699424911,-0.209009813440837,-0.039815875363564,0.303452960336909,0.0668786053708219,-0.0395029465398828,-0.0989920633326518,-0.209009813440837,-0.039815875363564,0.303452960336909,0.0668786053708219,-0.0395029465398828,-0.0989920633326518,-0.210473451570823,-0.0332797482762851,0.525333146289428,0.0668786053708219,-0.0395029465398828,-0.0989920633326518,-0.210473451570823,-0.0332797482762851,0.525333146289428,-0.156190316596032,0.097435013346382,0.213313277841526,-0.210473451570823,-0.0332797482762851,0.525333146289428,-0.156190316596032,0.097435013346382,0.213313277841526,0.0264416278141323,0.126593249100299,-0.184222379569469,0.162401375282356,0.0561149134843518,0.228823919550707,0.0738757952897327,0.0335214162850896,0.347351212714256,0.117989903692396,0.0804636280044754,0.196232455516896,0.0738757952897327,0.0335214162850896,0.347351212714256,0.117989903692396,0.0804636280044754,0.196232455516896,-0.180105684888986,-0.446775358678755,-0.0320411648715241,0.117989903692396,0.0804636280044754,0.196232455516896,-0.180105684888986,-0.446775358678755,-0.0320411648715241,0.0398684963802095,-0.0535415889955524,0.200987812953747,-0.180105684888986,-0.446775358678755,-0.0320411648715241,0.0398684963802095,-0.0535415889955524,0.200987812953747,0.0465558041063782,0.0177209747672319,0.133478184376347,0.0398684963802095,-0.0535415889955524,0.200987812953747,0.0465558041063782,0.0177209747672319,0.133478184376347,-0.0953953226979591,0.101062104008018,-0.104625299013245
230721023,-0.436139142144192,-0.364504749095003,-0.134581211065608,-0.493059172581733,-0.415912545691035,-0.224406127135995,-0.474016152725182,-0.390169919983168,-0.21916995587037,-0.493059172581733,-0.415912545691035,-0.224406127135995,-0.474016152725182,-0.390169919983168,-0.21916995587037,-0.0678662483269385,-0.0343546570150122,-0.0249056941956083,-0.474016152725182,-0.390169919983168,-0.21916995587037,-0.0678662483269385,-0.0343546570150122,-0.0249056941956083,-0.274328480320207,-0.280202974733672,-0.187190296509471,-0.0678662483269385,-0.0343546570150122,-0.0249056941956083,-0.274328480320207,-0.280202974733672,-0.187190296509471,-0.279522420975356,-0.246028689377159,-0.169492963548049,-0.274328480320207,-0.280202974733672,-0.187190296509471,-0.279522420975356,-0.246028689377159,-0.169492963548049,-0.0231340603901473,-0.0881282903661716,0.0251758900314958,0.0169189888879761,-0.0293366490420702,-0.0204328317762113,0.046933749337692,0.00115868199695298,0.0878630793800886,-0.0149231157675442,-0.00188266806871478,0.0741632482502304,0.046933749337692,0.00115868199695298,0.0878630793800886,-0.0149231157675442,-0.00188266806871478,0.0741632482502304,-0.0476494933365473,0.0417985179116335,-0.0830723683066915,-0.0149231157675442,-0.00188266806871478,0.0741632482502304,-0.0476494933365473,0.0417985179116335,-0.0830723683066915,0.0538701175374808,0.00518495762608514,0.0123972005550055,-0.0476494933365473,0.0417985179116335,-0.0830723683066915,0.0538701175374808,0.00518495762608514,0.0123972005550055,0.00192704891974827,0.0428779445617431,-0.0407322167219568,0.0538701175374808,0.00518495762608514,0.0123972005550055,0.00192704891974827,0.0428779445617431,-0.0407322167219568,0.0816455172488793,0.124220660370543,-0.0640405650509175
230721024,0.0710949175095803,-0.0802448712621782,0.122987970987375,0.0423666833244177,-0.0977989227459737,0.204362870359248,0.019277223442937,-0.0720056141399236,0.194328535904369,0.0423666833244177,-0.0977989227459737,0.204362870359248,0.019277223442937,-0.0720056141399236,0.194328535904369,-0.139592077674766,-0.30745956520488,0.308020542568596,0.019277223442937,-0.0720056141399236,0.194328535904369,-0.139592077674766,-0.30745956520488,0.308020542568596,-0.0924025966065235,-0.2639340709391,0.220367621690361,-0.139592077674766,-0.30745956520488,0.308020542568596,-0.0924025966065235,-0.2639340709391,0.220367621690361,-0.211234695650637,-0.242660916859866,0.164272758191342,-0.0924025966065235,-0.2639340709391,0.220367621690361,-0.211234695650637,-0.242660916859866,0.164272758191342,0.06619446461763,0.187499822680475,-0.0620984607625858,0.0745733109357637,0.0905610786728257,0.00881299419321057,0.008223639981795,0.119415336777936,-0.0385813530561682,0.102254343984654,0.173397555916264,-0.059910159646613,0.008223639981795,0.119415336777936,-0.0385813530561682,0.102254343984654,0.173397555916264,-0.059910159646613,0.0813029865568114,0.075092080899699,-0.075055480489567,0.102254343984654,0.173397555916264,-0.059910159646613,0.0813029865568114,0.075092080899699,-0.075055480489567,0.0862499962091384,0.212970200645748,-0.105692284364243,0.0813029865568114,0.075092080899699,-0.075055480489567,0.0862499962091384,0.212970200645748,-0.105692284364243,0.056834553008055,0.0133594006804296,-0.0741949374695714,0.0862499962091384,0.212970200645748,-0.105692284364243,0.056834553008055,0.0133594006804296,-0.0741949374695714,0.0626470420625508,0.029727122974325,-0.0849819119314089
230721025,-0.104665005814265,-0.106704571561981,-0.2134392034875,-0.0999249570075472,-0.0888762431799282,-0.129877343879122,-0.0392561701528895,-0.0831738089712852,-0.169449254739062,-0.0999249570075472,-0.0888762431799282,-0.129877343879122,-0.0392561701528895,-0.0831738089712852,-0.169449254739062,-0.169527833611037,-0.217522707991319,-0.225378526295716,-0.0392561701528895,-0.0831738089712852,-0.169449254739062,-0.169527833611037,-0.217522707991319,-0.225378526295716,-0.0781561146654449,-0.134547402911182,-0.0693935550699294,-0.169527833611037,-0.217522707991319,-0.225378526295716,-0.0781561146654449,-0.134547402911182,-0.0693935550699294,-0.0955566234020761,-0.206791176239683,-0.0444199832072875,-0.0781561146654449,-0.134547402911182,-0.0693935550699294,-0.0955566234020761,-0.206791176239683,-0.0444199832072875,-0.0256197934615075,-0.023638125473004,-0.0841985615024109,0.0315471156684479,0.0187205125016329,-0.0292332785682734,0.120620408919618,-0.0996221525349824,-0.108782043083649,0.0404731882755798,0.0544880232978386,-0.103737390027378,0.120620408919618,-0.0996221525349824,-0.108782043083649,0.0404731882755798,0.0544880232978386,-0.103737390027378,0.0278182769916005,-0.0880297290088074,0.091541717254645,0.0404731882755798,0.0544880232978386,-0.103737390027378,0.0278182769916005,-0.0880297290088074,0.091541717254645,0.0481514893277511,-0.0476144227954652,-0.0738401154691958,0.0278182769916005,-0.0880297290088074,0.091541717254645,0.0481514893277511,-0.0476144227954652,-0.0738401154691958,0.0523307116262163,-0.0238529306184999,-0.132266093573615,0.0481514893277511,-0.0476144227954652,-0.0738401154691958,0.0523307116262163,-0.0238529306184999,-0.132266093573615,-0.0470162527947548,-0.0500257823178677,0.0210615652846014
230721026,0.14684814633827,-0.0118546941909833,0.170736869830851,0.188236227227587,0.0203227075614127,0.149697099955111,0.0997538618594816,0.0247701452944224,0.0827027977053689,0.188236227227587,0.0203227075614127,0.149697099955111,0.0997538618594816,0.0247701452944224,0.0827027977053689,0.143143160136806,0.115614788933689,0.155879597662156,0.0997538618594816,0.0247701452944224,0.0827027977053689,0.143143160136806,0.115614788933689,0.155879597662156,0.0574070130623351,0.195554800312276,0.0292975402858685,0.143143160136806,0.115614788933689,0.155879597662156,0.0574070130623351,0.195554800312276,0.0292975402858685,0.139958347233326,0.1212398116315,0.1602045524013,0.0574070130623351,0.195554800312276,0.0292975402858685,0.139958347233326,0.1212398116315,0.1602045524013,0.217598162798491,0.129563921023296,0.0994661341988099,0.0434830663106252,0.041954964116459,0.0773100425908589,-0.0488789800358985,-0.0406731044305223,-0.106074878538401,-0.0852365518938364,-0.129107519019419,-0.0439303187458186,-0.0488789800358985,-0.0406731044305223,-0.106074878538401,-0.0852365518938364,-0.129107519019419,-0.0439303187458186,-0.102423952989249,-0.0504227223104159,-0.0547578164098884,-0.0852365518938364,-0.129107519019419,-0.0439303187458186,-0.102423952989249,-0.0504227223104159,-0.0547578164098884,-0.0664908418639098,0.0192885720621453,-0.0747692437327923,-0.102423952989249,-0.0504227223104159,-0.0547578164098884,-0.0664908418639098,0.0192885720621453,-0.0747692437327923,-0.0672844643440194,-0.000747134089740948,-0.0889565227070272,-0.0664908418639098,0.0192885720621453,-0.0747692437327923,-0.0672844643440194,-0.000747134089740948,-0.0889565227070272,-0.0666858801500969,-0.0529804947395362,-0.0581911372163115
230722027,-0.134789605425702,-0.0560524283656579,0.00223957076976687,-0.089743021588276,-0.0463861881307292,-0.107431315598155,0.0384330702186151,0.0156204674334953,0.0248520854438032,-0.089743021588276,-0.0463861881307292,-0.107431315598155,0.0384330702186151,0.0156204674334953,0.0248520854438032,-0.278150676418643,-0.134995889945825,-0.466377260278076,0.0384330702186151,0.0156204674334953,0.0248520854438032,-0.278150676418643,-0.134995889945825,-0.466377260278076,0.00325401754670075,-0.0468003831458493,-0.171739634228544,-0.278150676418643,-0.134995889945825,-0.466377260278076,0.00325401754670075,-0.0468003831458493,-0.171739634228544,0.141242581713414,0.000630580373843103,-0.0379700935865226,0.00325401754670075,-0.0468003831458493,-0.171739634228544,0.141242581713414,0.000630580373843103,-0.0379700935865226,0.125232443554331,-0.101523322741894,-0.0154624642049004,-0.00209770744046912,-0.0202527125485553,0.0107632170906846,-0.028516271082857,-0.11303838224284,-0.138066523357029,-0.0865054373924829,-0.0308642905233071,-0.039777181491981,-0.028516271082857,-0.11303838224284,-0.138066523357029,-0.0865054373924829,-0.0308642905233071,-0.039777181491981,-0.00762198484339984,-0.0555390781149144,-0.259139615909315,-0.0865054373924829,-0.0308642905233071,-0.039777181491981,-0.00762198484339984,-0.0555390781149144,-0.259139615909315,-0.0580385188310507,0.0230602533881004,-0.130489550751968,-0.00762198484339984,-0.0555390781149144,-0.259139615909315,-0.0580385188310507,0.0230602533881004,-0.130489550751968,-0.124611936973979,-0.00812766486644233,-0.141684176695216,-0.0580385188310507,0.0230602533881004,-0.130489550751968,-0.124611936973979,-0.00812766486644233,-0.141684176695216,-0.0757646699785282,-0.0693718758605789,-0.184304375825454
230723029,-0.0539205335127023,-0.155193525339229,0.185784411638997,-0.105421944830856,-0.181895645881529,0.370803438157202,0.00484159374816591,-0.0311592955713503,0.162029069513303,-0.105421944830856,-0.181895645881529,0.370803438157202,0.00484159374816591,-0.0311592955713503,0.162029069513303,0.00127317653583822,-0.053901360141011,-0.300218998441112,0.00484159374816591,-0.0311592955713503,0.162029069513303,0.00127317653583822,-0.053901360141011,-0.300218998441112,-0.177210688463326,0.00789023053547683,-0.0706771688144975,0.00127317653583822,-0.053901360141011,-0.300218998441112,-0.177210688463326,0.00789023053547683,-0.0706771688144975,-0.144515515410296,0.0517969460321652,-0.172174375664219,-0.177210688463326,0.00789023053547683,-0.0706771688144975,-0.144515515410296,0.0517969460321652,-0.172174375664219,0.00543640345827095,-0.0172193578557029,-0.200474258436105,-0.0498483940626334,-0.141952063954672,0.253561142099807,-0.169021257925281,-0.174986034792002,0.21534101307692,0.0532463357832979,-0.0763421343718737,0.183544186557743,-0.169021257925281,-0.174986034792002,0.21534101307692,0.0532463357832979,-0.0763421343718737,0.183544186557743,-0.143111894417196,-0.210097156229279,-0.00078595969092807,0.0532463357832979,-0.0763421343718737,0.183544186557743,-0.143111894417196,-0.210097156229279,-0.00078595969092807,-0.153793467611435,-0.277019251997202,-0.0811504934201886,-0.143111894417196,-0.210097156229279,-0.00078595969092807,-0.153793467611435,-0.277019251997202,-0.0811504934201886,-0.0100857076970776,-0.139841506624799,-0.112341966860156,-0.153793467611435,-0.277019251997202,-0.0811504934201886,-0.0100857076970776,-0.139841506624799,-0.112341966860156,-0.0284416168436035,-0.111612109129433,0.11012972243446
230723030,0.17206705251883,0.17789959797638,0.0836122774510936,0.1429532432725,0.169512575299139,0.158661444590526,0.0470521303084205,0.0395548446080822,-0.161250880800394,0.1429532432725,0.169512575299139,0.158661444590526,0.0470521303084205,0.0395548446080822,-0.161250880800394,0.0368292541365107,0.106539786215671,-0.2327658788219,0.0470521303084205,0.0395548446080822,-0.161250880800394,0.0368292541365107,0.106539786215671,-0.2327658788219,-0.0532733078253204,0.0365110136283857,-0.313251642433857,0.0368292541365107,0.106539786215671,-0.2327658788219,-0.0532733078253204,0.0365110136283857,-0.313251642433857,0.0178519192460372,0.0205931852656975,-0.28719738212894,-0.0532733078253204,0.0365110136283857,-0.313251642433857,0.0178519192460372,0.0205931852656975,-0.28719738212894,0.221225992821046,0.026713171571804,0.0612374717313257,-0.147767165038706,-0.195192359085359,-0.140802742237135,-0.0724297045899495,-0.090187745843839,-0.122343797150674,-0.110627120577936,-0.112140008762591,-0.283705214791589,-0.0724297045899495,-0.090187745843839,-0.122343797150674,-0.110627120577936,-0.112140008762591,-0.283705214791589,-0.0914843121622872,-0.0919883882878576,-0.0835063167614448,-0.110627120577936,-0.112140008762591,-0.283705214791589,-0.0914843121622872,-0.0919883882878576,-0.0835063167614448,-0.195904872974154,-0.046032303704082,-0.252964513191916,-0.0914843121622872,-0.0919883882878576,-0.0835063167614448,-0.195904872974154,-0.046032303704082,-0.252964513191916,-0.167836005964704,-0.0696157720261076,-0.317108046784042,-0.195904872974154,-0.046032303704082,-0.252964513191916,-0.167836005964704,-0.0696157720261076,-0.317108046784042,-0.0598455492633344,-0.00935378347390407,-0.182677215194168
